id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan_pengeluaran;nilai_inflasi;satuan;tahun
1570;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;11;NOVEMBER;0;PERSEN;2021
1571;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0;PERSEN;2021
1572;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;0,26;PERSEN;2021
1573;32;JAWA BARAT;3273;KOTA BANDUNG;UMUM;12;DESEMBER;0,45;PERSEN;2021
1574;32;JAWA BARAT;3273;KOTA BANDUNG;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1,43;PERSEN;2021
1575;32;JAWA BARAT;3273;KOTA BANDUNG;PAKAIAN DAN ALAS KAKI;12;DESEMBER;0,57;PERSEN;2021
1576;32;JAWA BARAT;3273;KOTA BANDUNG;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0,01;PERSEN;2021
1577;32;JAWA BARAT;3273;KOTA BANDUNG;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0,33;PERSEN;2021
1578;32;JAWA BARAT;3273;KOTA BANDUNG;KESEHATAN;12;DESEMBER;0,09;PERSEN;2021
1579;32;JAWA BARAT;3273;KOTA BANDUNG;TRANSPORTASI;12;DESEMBER;0,05;PERSEN;2021
1580;32;JAWA BARAT;3273;KOTA BANDUNG;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0,12;PERSEN;2021
1581;32;JAWA BARAT;3273;KOTA BANDUNG;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;0,01;PERSEN;2021
1582;32;JAWA BARAT;3273;KOTA BANDUNG;PENDIDIKAN;12;DESEMBER;0;PERSEN;2021
1583;32;JAWA BARAT;3273;KOTA BANDUNG;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;0;PERSEN;2021
1584;32;JAWA BARAT;3273;KOTA BANDUNG;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;0,23;PERSEN;2021
1585;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;1;JANUARI;0,08;PERSEN;2021
1586;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;1;JANUARI;0,13;PERSEN;2021
1587;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;1;JANUARI;0,01;PERSEN;2021
1588;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;1;JANUARI;0,04;PERSEN;2021
1589;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;1;JANUARI;0,14;PERSEN;2021
1590;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;1;JANUARI;0;PERSEN;2021
1591;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;1;JANUARI;-0,03;PERSEN;2021
1592;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;1;JANUARI;0;PERSEN;2021
1593;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;1;JANUARI;0,01;PERSEN;2021
1594;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;1;JANUARI;0;PERSEN;2021
1595;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;1;JANUARI;0;PERSEN;2021
1596;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;1;JANUARI;0,44;PERSEN;2021
1597;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;2;FEBRUARI;0,07;PERSEN;2021
1598;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;0,32;PERSEN;2021
1599;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0,09;PERSEN;2021
1600;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;0,05;PERSEN;2021
1601;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;0,5;PERSEN;2021
1602;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;2;FEBRUARI;0,07;PERSEN;2021
1603;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;2;FEBRUARI;-0,39;PERSEN;2021
1604;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;-0,02;PERSEN;2021
1605;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;-0,01;PERSEN;2021
1606;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;2;FEBRUARI;0;PERSEN;2021
1607;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0;PERSEN;2021
1608;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;-0,29;PERSEN;2021
1609;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;3;MARET;0,07;PERSEN;2021
1610;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;-0,06;PERSEN;2021
1611;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;3;MARET;0,01;PERSEN;2021
1612;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0;PERSEN;2021
1613;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0,43;PERSEN;2021
1614;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;3;MARET;0;PERSEN;2021
1615;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;3;MARET;0,01;PERSEN;2021
1616;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0,02;PERSEN;2021
1617;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0,89;PERSEN;2021
1618;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;3;MARET;0;PERSEN;2021
1619;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0,42;PERSEN;2021
1620;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;-0,11;PERSEN;2021
1621;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;4;APRIL;0,33;PERSEN;2021
1622;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;1,1;PERSEN;2021
1623;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;4;APRIL;0,07;PERSEN;2021
1624;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0,01;PERSEN;2021
1625;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;-0,12;PERSEN;2021
1626;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;4;APRIL;0,22;PERSEN;2021
1627;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;4;APRIL;0;PERSEN;2021
1628;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;-0,03;PERSEN;2021
1629;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0,18;PERSEN;2021
1630;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;4;APRIL;0;PERSEN;2021
1631;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;0;PERSEN;2021
1632;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;0,29;PERSEN;2021
1633;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;5;MEI;0,34;PERSEN;2021
1634;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;5;MEI;0,56;PERSEN;2021
1635;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;5;MEI;0,01;PERSEN;2021
1636;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;5;MEI;0,03;PERSEN;2021
1637;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;0,76;PERSEN;2021
1638;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;5;MEI;0;PERSEN;2021
1639;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;5;MEI;1,03;PERSEN;2021
1640;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0;PERSEN;2021
1641;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;5;MEI;0,17;PERSEN;2021
1642;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;5;MEI;0;PERSEN;2021
1643;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;5;MEI;0,11;PERSEN;2021
1644;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;5;MEI;0,22;PERSEN;2021
1645;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;6;JUNI;-0,17;PERSEN;2021
1646;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;6;JUNI;-0,5;PERSEN;2021
1647;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;6;JUNI;-0,04;PERSEN;2021
1648;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;6;JUNI;0,29;PERSEN;2021
1649;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;6;JUNI;0,43;PERSEN;2021
1650;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;6;JUNI;0;PERSEN;2021
1651;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;6;JUNI;-1,17;PERSEN;2021
1652;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;6;JUNI;-0,29;PERSEN;2021
1653;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;6;JUNI;0,1;PERSEN;2021
1654;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;6;JUNI;0;PERSEN;2021
1655;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;6;JUNI;0,16;PERSEN;2021
1656;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;6;JUNI;0,11;PERSEN;2021
1657;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;7;JULI;0,02;PERSEN;2021
1658;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;-0,25;PERSEN;2021
1659;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;7;JULI;0,05;PERSEN;2021
1660;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;-0,02;PERSEN;2021
1661;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0,33;PERSEN;2021
1662;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;7;JULI;0,52;PERSEN;2021
1663;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;7;JULI;0,24;PERSEN;2021
1664;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;0,02;PERSEN;2021
1665;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0,07;PERSEN;2021
1666;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;7;JULI;0;PERSEN;2021
1667;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0,08;PERSEN;2021
1668;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;0,57;PERSEN;2021
1669;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;8;AGUSTUS;0,09;PERSEN;2021
1670;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;-0,2;PERSEN;2021
1671;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0,02;PERSEN;2021
1672;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0,19;PERSEN;2021
1673;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0,15;PERSEN;2021
1674;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;8;AGUSTUS;1,41;PERSEN;2021
1675;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;8;AGUSTUS;-0,21;PERSEN;2021
1676;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;-0,06;PERSEN;2021
1677;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0;PERSEN;2021
1678;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;8;AGUSTUS;1,43;PERSEN;2021
1679;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0,11;PERSEN;2021
1680;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;0,23;PERSEN;2021
1681;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;9;SEPTEMBER;-0,06;PERSEN;2021
1682;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;9;SEPTEMBER;-0,47;PERSEN;2021
1683;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;9;SEPTEMBER;0,1;PERSEN;2021
1684;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;9;SEPTEMBER;0;PERSEN;2021
1685;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;9;SEPTEMBER;0,2;PERSEN;2021
1686;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;9;SEPTEMBER;0;PERSEN;2021
1687;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;9;SEPTEMBER;0,54;PERSEN;2021
1688;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;9;SEPTEMBER;0;PERSEN;2021
1689;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;9;SEPTEMBER;0,21;PERSEN;2021
1690;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;9;SEPTEMBER;0;PERSEN;2021
1691;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;9;SEPTEMBER;0;PERSEN;2021
1692;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;9;SEPTEMBER;-0,14;PERSEN;2021
1693;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;10;OKTOBER;0,08;PERSEN;2021
1694;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;10;OKTOBER;0,12;PERSEN;2021
1695;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;10;OKTOBER;0,44;PERSEN;2021
1696;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;10;OKTOBER;0,01;PERSEN;2021
1697;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;10;OKTOBER;0,11;PERSEN;2021
1698;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;10;OKTOBER;0;PERSEN;2021
1699;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;10;OKTOBER;0,06;PERSEN;2021
1700;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;10;OKTOBER;0;PERSEN;2021
1701;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;10;OKTOBER;-0,02;PERSEN;2021
1702;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;10;OKTOBER;0;PERSEN;2021
1703;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;10;OKTOBER;0;PERSEN;2021
1704;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;10;OKTOBER;0,22;PERSEN;2021
1705;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;11;NOVEMBER;0,42;PERSEN;2021
1706;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;0,78;PERSEN;2021
1707;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0,01;PERSEN;2021
1708;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0,02;PERSEN;2021
1709;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;0,86;PERSEN;2021
1710;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;11;NOVEMBER;0;PERSEN;2021
1711;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;11;NOVEMBER;0,19;PERSEN;2021
1712;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;0;PERSEN;2021
1713;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;1,78;PERSEN;2021
1714;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;11;NOVEMBER;0;PERSEN;2021
1715;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0,7;PERSEN;2021
1716;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;0,3;PERSEN;2021
1717;32;JAWA BARAT;3274;KOTA CIREBON;UMUM;12;DESEMBER;0,54;PERSEN;2021
1718;32;JAWA BARAT;3274;KOTA CIREBON;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1,41;PERSEN;2021
1719;32;JAWA BARAT;3274;KOTA CIREBON;PAKAIAN DAN ALAS KAKI;12;DESEMBER;0,28;PERSEN;2021
1720;32;JAWA BARAT;3274;KOTA CIREBON;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0,01;PERSEN;2021
1721;32;JAWA BARAT;3274;KOTA CIREBON;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;0,62;PERSEN;2021
1722;32;JAWA BARAT;3274;KOTA CIREBON;KESEHATAN;12;DESEMBER;0;PERSEN;2021
1723;32;JAWA BARAT;3274;KOTA CIREBON;TRANSPORTASI;12;DESEMBER;0,68;PERSEN;2021
1724;32;JAWA BARAT;3274;KOTA CIREBON;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;-0,03;PERSEN;2021
1725;32;JAWA BARAT;3274;KOTA CIREBON;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;0;PERSEN;2021
1726;32;JAWA BARAT;3274;KOTA CIREBON;PENDIDIKAN;12;DESEMBER;0;PERSEN;2021
1727;32;JAWA BARAT;3274;KOTA CIREBON;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;0;PERSEN;2021
1728;32;JAWA BARAT;3274;KOTA CIREBON;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;0,62;PERSEN;2021
1729;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;1;JANUARI;0,19;PERSEN;2021
1730;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;1;JANUARI;-0,07;PERSEN;2021
1731;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;1;JANUARI;0,08;PERSEN;2021
1732;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;1;JANUARI;-0,1;PERSEN;2021
1733;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;1;JANUARI;0,07;PERSEN;2021
1734;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;1;JANUARI;0,17;PERSEN;2021
1735;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;1;JANUARI;0,59;PERSEN;2021
1736;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;1;JANUARI;0;PERSEN;2021
1737;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;1;JANUARI;-0,06;PERSEN;2021
1738;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;1;JANUARI;0;PERSEN;2021
1739;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;1;JANUARI;1,06;PERSEN;2021
1740;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;1;JANUARI;0,54;PERSEN;2021
1741;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;2;FEBRUARI;0,23;PERSEN;2021
1742;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;0,39;PERSEN;2021
1743;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0,08;PERSEN;2021
1744;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;0;PERSEN;2021
1745;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;0,46;PERSEN;2021
1746;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;2;FEBRUARI;0;PERSEN;2021
1747;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;2;FEBRUARI;0,87;PERSEN;2021
1748;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;0,01;PERSEN;2021
1749;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;-0,62;PERSEN;2021
1750;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;2;FEBRUARI;0;PERSEN;2021
1751;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0,08;PERSEN;2021
1752;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;0,03;PERSEN;2021
1753;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;3;MARET;-0,1;PERSEN;2021
1754;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;0,33;PERSEN;2021
1755;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;3;MARET;0;PERSEN;2021
1756;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;-0,02;PERSEN;2021
1757;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0,31;PERSEN;2021
1758;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;3;MARET;0,02;PERSEN;2021
1759;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;3;MARET;-1,3;PERSEN;2021
1760;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;-0,03;PERSEN;2021
1761;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0;PERSEN;2021
1762;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;3;MARET;0,01;PERSEN;2021
1763;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0;PERSEN;2021
1764;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;0;PERSEN;2021
